Timestamp,FUN_Q1,FUN_Q2,FUN_Q3,FUN_Q4,FUN_Q5,SAD_Q1,SAD_Q2,SAD_Q3,SAD_Q4,SAD_Q5,English,Gender,Race,Age,Degree,Reading,Glasses,SpritzAns,Comments,t1,t2,t3,t4,t5,t6,t7,t8,t9,FirstType,FirstEssay,Code
12/2/2014 1:55:13,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,27,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Male,White,28,Bachelor’s degree,"Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",Yes,I have never used a reading technology like this before.,,3064,20722,28410,98190,46806,3741,100914,39470,30140,Spritz,Sad,6ndr7o
12/2/2014 1:55:40,4,A time to be silly.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Quebec primary schools,240,27,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Amsterdam,Yes,Female,White,37,High school diploma,"Books or e-books, Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",Yes,I have tried using a reading technology like this before once or twice before.,"The speed cannot be controlled. And because we all blink at different intervals, we are inevitably going to miss some of the words/phrases.",21477,5584,48103,146615,9202,23944,77248,46884,87153,Normal,Sad,ciemox
12/2/2014 1:56:13,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,27,Shame longer than Guilt,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Female,Native American or American Indian,28,Graduate degree / PhD or Professional Degree,"Books or e-books, Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",No,I have never used a reading technology like this before.,"THIS TECHNIQUE GAVE ME A NEW EXPERIENCE , BUT THE MAIN DRAW BACK IS ITS HIGH SPEED. SPEED WOULD HAVE BEEN DECREASED IN MINUTE SECONDS , SO THAT IT MGHT BE BOTH CHALLENGING FOR THE READER & ALSO MAKE THEM TO CONCENTRATE TRULY & SINCERELY.",18485,6014,133978,175306,46206,35916,110963,70154,287554,Normal,Fun,ms77td
12/2/2014 1:56:27,20 minutes,An active break where students act out activities.,Rosie Hales,Less off-task behavior,Ontario primary schools,100,27,Shame longer than Guilt,You need more time to mull over and cope with what happened to fully comprehend it.,University of Marburg,Yes,Male,White,22,Bachelor’s degree,"Books or e-books, Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",No,I have never used a reading technology like this before.,,107536,147911,49847,38838,11586,29243,97558,28907,31696,Normal,Fun,d1mkw9
12/2/2014 1:56:39,40 minutes,An active break where students act out activities.,Bayard Marius,Happier students,Boston middle schools,240,27,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Male,White,24,"Some college, no degree","Books or e-books, Science and technology journals",Yes,I have never used a reading technology like this before.,"I felt that it was easier before when I was able to see all the text at once on the screen, rather than one at a time through the technology. I would suggest perhaps that the technology simultaneously display both the current word as it does now and the current paragraph or even page, I think this would make it easier to remember. This could be either where a fixed paragraph is displayed and each word highlighted in turn, or perhaps there be two views, one simply displaying a fixed paragraph, and the other displaying the current word centered in the pane as the technology does now.",14280,5105,46100,91058,19918,26351,76448,38640,183848,Normal,Sad,7m6nqn
12/2/2014 1:57:31,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,7,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Female,White,34,Bachelor’s degree,"Magazine articles or blogs, Text messages and social media",Yes,I have never used a reading technology like this before.,"It was strange and distracting that the middle letter in each word was blue. I felt like I could remember the bits of information well enough to pass a multiple choice test, but I didn't remember it as a coherent story that I could tell to someone else.",7720,11693,130564,68315,16521,30472,77397,43777,173858,Normal,Sad,xte8wa
12/2/2014 1:57:48,20 minutes,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Boston middle schools,240,27,Shame longer than Guilt,Sadness has less importance than Happiness.,University of Amsterdam,No,Male,Asian / Pacific Islander,33,"Some college, no degree",I don’t read any of these materials often.,Yes,I have never used a reading technology like this before.,,16890,17482,220606,105077,43539,30880,99415,112105,73130,Normal,Fun,lt61jx
12/2/2014 1:58:03,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,27,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Male,White,25,"Some college, no degree","Science and technology journals, Magazine articles or blogs, Text messages and social media",Yes,I have never used a reading technology like this before.,"If I don't immediately recognize a word, it is difficult for me to continue concentrating on the text. If I was reading normally, I would look up the definition of the word before I continued. ",8203,24245,24369,76272,46623,6521,87839,46200,140013,Spritz,Fun,fag9g9
12/2/2014 1:58:13,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,27,Guilt longer than Shame,The events that cause it are more traumatic.,University of Leuven,Yes,Female,White,39,"Some college, no degree","Books or e-books, Science and technology journals, Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",Yes,I have tried using a reading technology like this before once or twice before.,"I think this technology is great!  I find that I didn't have trouble concentrating on the article at all, whereas I struggled a bit with the second one.",5546,39733,24975,77439,30126,10281,117767,30337,98291,Spritz,Fun,sfjt08
12/2/2014 1:58:36,4,An active break where students act out activities.,Rosie Hales,Less off-task behavior,Ontario primary schools,240,27,Shame longer than Guilt,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Female,Black or African American,41,Bachelor’s degree,"Books or e-books, Magazine articles or blogs, Text messages and social media",Yes,I have tried using a reading technology like this before once or twice before.,This might need speed and position controls to review the text.,6010,5918,103880,43697,17462,26961,101600,40363,86938,Normal,Fun,9m6c8s
12/2/2014 1:58:36,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,27,Shame longer than Guilt,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Female,Asian / Pacific Islander,28,Bachelor’s degree,"Books or e-books, Text messages and social media",No,I have never used a reading technology like this before.,It made it harder to read because it seemed like it was skipping words to me. ,8450,16236,26100,111700,45801,5177,92724,49671,77575,Spritz,Sad,4yqa50
12/2/2014 1:58:49,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,17,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Male,Asian / Pacific Islander,30,Bachelor’s degree,"Magazine articles or blogs, Text messages and social media",Yes,I have never used a reading technology like this before.,,5095,11277,22213,100011,41755,2567,49628,22513,21083,Spritz,Sad,d0rm42
12/2/2014 2:00:27,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,27,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Male,Asian / Pacific Islander,25,Bachelor’s degree,"Books or e-books, Magazine articles or blogs, Text messages and social media",No,I have never used a reading technology like this before.,"If you miss any text, you can't just go back. Or, if something was confusing, you can't go back.",3235,12343,59967,19356,10995,25178,75143,24250,44418,Normal,Sad,i24pmt
12/2/2014 2:01:45,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,27,Guilt longer than Shame,The events that cause it are more traumatic.,University of Leuven,Yes,Female,White,26,"Some college, no degree","Books or e-books, Science and technology journals, Magazine articles or blogs, Text messages and social media",No,I have never used a reading technology like this before.,,5052,9408,88904,44288,19991,23192,75009,38698,55778,Normal,Sad,r7fu46
12/2/2014 2:01:51,20 minutes,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,27,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Amsterdam,Yes,Female,White,29,Bachelor’s degree,"Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",No,I have never used a reading technology like this before.,You can not go back and read any words over. ,2298,2792,59098,46117,8271,65802,75159,35663,63914,Normal,Sad,p9ylli
12/2/2014 2:02:27,20 minutes,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,40,7,Fear longer than Anxiety,The events that cause it are more traumatic.,University of Amsterdam,Yes,Female,White,59,"Some college, no degree","Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",Yes,I have never used a reading technology like this before.,,17493,7263,109423,40365,29346,11220,5662,71850,40877,Normal,Fun,69lu6q
